id,label,weight,modularity_class,componentnumber
'12887',HWH PURI EXPRES,0.333333333,10,0
'12884',RUPASIBANGLA EX,1.25,10,0
'12885',ARANYAK EXPRESS,1.666666667,10,0
'12882',PURI HWH G RATH,0.12195122,10,0
'12883',RUPASIBANGLA EX,1.25,10,0
'12880',BBS LTT SF EXP ,0.666666667,49,0
'12881',HWH PURI G RATH,0.12195122,10,0
'11047',MIRAJ UBL EXP  ,10,17,0
'11046',DIKSHABHUMI EXP,1,49,0
'11045',DIKSHABHOOMI EX,1,49,0
'11044',LOKAMANYA TT EX,2.5,17,0
'11043',MADURAI EXPRESS,2.5,17,0
'11042',MUMBAI EXPRESS ,0.833333333,17,0
'11041',CSTM CHENNAI EX,0.833333333,17,0
'11040',MAHARASHTRA EXP,3.333333333,49,0
'12468',LEELAN EXP     ,2.5,53,0
'17308',BASAVA EXPRESS ,1,17,0
'11049',KOLHAPUR EXPRES,0.37037037,53,0
'18029',LTT SHALIMAR EX,5,49,0
'12459',NDLSASR EXPRESS,0.27027027,0,0
'15960',KAMRUP EXPRESS ,5,0,0
'29060',SURAT INTERCITY,0.833333333,53,0
'02853',SUVIDHA SPECIAL,0.103092784,10,0
'12467',LEELAN EXP     ,2.5,53,0
'12461',MANDOR EXPRESS ,10,53,0
'14211',INTERCITY EXP  ,5,49,0
'16574',YESVANTPUR EXP ,1.666666667,17,0
'12462',MANDOR EXPRESS ,0.909090909,53,0
'11301',UDYAN EXPRESS  ,5,17,0
'11302',UDYAN EXP      ,1.666666667,17,0
'11303',HYB KOP EXPRESS,1.666666667,17,0
'11304',KOP HYB EXPRESS,5,17,0
'14213',BSB GD INTERCIT,5,0,0
'11306',SOLAPUR CSTM EX,0.15625,49,0
'53048',VISWABHARTI PAS,10,0,0
'28624',BARKA RJPB EXP ,10,0,0
'12402',MAGADH EXPRESS ,2.5,0,0
'12403',ALD JP EXPRESS ,5,53,0
'12401',MAGADH EXPRESS ,2.5,0,0
'12406',GONDWANA EXPRES,0.434782609,49,0
'12404',JP  ALD EXPRESS,5,53,0
'12405',GONDWANA EXPRES,0.434782609,49,0
'12141',RAJENDRA NGR EX,0.128205128,49,0
'11271',VINDHYACHAL EXP,5,49,0
'11272',VINDHYACHAL EXP,5,49,0
'19061',RAMNAGAR EXPRES,2.5,53,0
'12537',MANDUADIH EXP  ,2.5,0,0
'12534',PUSHPAK EXPRESS,0.188679245,49,0
'19062',RMR BDTS EXP   ,2.5,53,0
'19065',BDTS BGKT EXP  ,0.4,53,0
'12533',PUSHPAK EXP    ,0.188679245,49,0
'19066',BGKT BDTS EXP  ,0.4,53,0
'12538',MUV MFP EXPRESS,2.5,0,0
'12539',YPR LUCKNOW EXP,0.5,17,0
'16518',BANGALORE EXP  ,3.333333333,17,0
'14810',JU JSM EXPRESS ,10,53,0
'22453',RAJYA RANI EXP ,0.344827586,0,0
'19201',SC PBR  EXP    ,1,53,0
'19203',BDTS BVC EXP   ,0.714285714,53,0
'19202',PBR SC EXPRESS ,1,53,0
'19204',BVC BDTS EXPRES,0.714285714,53,0
'22150',PUNE ERS SUP EX,0.555555556,17,0
'22409',ANVT GARIB RATH,0.285714286,0,0
'22408',BSB GARIB RATH ,0.27027027,0,0
'22405',BGP  GARIB RATH,0.416666667,0,0
'22404',NDLS PDY EXP   ,0.555555556,49,0
'16093',LUCKNOW EXP    ,0.769230769,49,0
'22406',ANVT BGP G RATH,0.416666667,0,0
'22401',DEE UHP AC SUP ,10,0,0
'16094',LJN  MAS EXP   ,0.769230769,49,0
'22403',PDY NDLS EXPRES,0.555555556,49,0
'22402',UHP DEE AC SUP ,0.37037037,0,0
'12659',GURUDEV EXPRESS,0.384615385,10,0
'12658',CHENNAI MAIL   ,0.238095238,17,0
'22106',INDRAYANI EXP  ,0.138888889,49,0
'12652',T N SMPRK KRNTI,0.37037037,17,0
'12651',SAMPARK KRANTI ,0.37037037,17,0
'51196',BPQ WR PASS    ,5,49,0
'12657',BANGALORE MAIL ,0.416666667,17,0
'12656',NAVAJIVAN EXP  ,0.666666667,53,0
'12655',NAVJEEVAN EXP  ,0.666666667,53,0
'51753',REWA CHRM F PAS,1.666666667,49,0
'51754',CHRM REWA F PGR,1.666666667,49,0
'56503',VIJAYAWADA PASS,10,10,0
'56502',UBL BZA PASSR  ,3.333333333,10,0
'56501',HUBLI PASS     ,2.5,10,0
'19660',UDZ SHM EXP    ,0.714285714,53,0
'17239',SIMHADRI EXP   ,1.666666667,10,0
'17236',BANGALORE EXP  ,1.666666667,17,0
'17234',BHAGYANAGAR EXP,5,49,0
'17235',NAGERCOIL EXP  ,1.666666667,17,0
'17232',NSL NS EXP     ,1,10,0
'17233',BHAGYANAGAR EXP,5,49,0
'17230',SABARI EXP     ,0.714285714,17,0
'17231',NS NSL EXP     ,1,10,0
'13430',ANVT MLDT EXP  ,0.333333333,0,0
'16517',KANNUR  EXP    ,3.333333333,17,0
'12609',BANGALORE EXP  ,3.333333333,17,0
'17302',DWR MYSORE EXP ,2.5,17,0
'14228',VARUNA EXP     ,1.428571429,0,0
'17301',MYS DHARWAD EXP,2.5,17,0
'01152',DHI CSN T F SPL,2.5,49,0
'17305',NZM LINK EXP   ,0.454545455,49,0
'11454',PRERANA EXPRESS,0.178571429,53,0
'17480',TPTY PURI EXP  ,5,10,0
'17309',YPR VASCO EXP  ,0.714285714,17,0
'11450',JAT  JBP EXPRES,0.666666667,0,0
'11451',INTERCITY EXP  ,1.666666667,49,0
'11452',INTERCITY EXP  ,1.666666667,49,0
'11453',PRERANA EXPRESS,0.178571429,53,0
'57564',NED HYB PAS    ,5,49,0
'53049',HWH MKA PAS    ,10,0,0
'57563',HYB PBN PAS    ,10,49,0
'53047',VISWAVARATI PAS,5,0,0
'13329',GANGADAMODAR EX,2.5,0,0
'19060',SURAT INTERCITY,0.833333333,53,0
'53139',KOAA JSME PGS  ,2.5,0,0
'17057',DEVAGIRI EXP   ,1.25,49,0
'17058',DEVAGIRI EXP   ,1.25,49,0
'54805',JAIPUR PASSENGE,5,53,0
'54806',JP ADI PASSNGER,10,53,0
'54801',JU AII FAST PAS,10,53,0
'54802',AII JU FAST PAS,5,53,0
'12349',BGP NDLS EXP   ,0.555555556,0,0
'12348',RAMPURHAT EXP  ,1.25,0,0
'12923',INDB NAGPUR EXP,0.434782609,49,0
'12341',AGNIBINA EXPRES,0.4,0,0
'12340',COALFIELD EXP  ,1.428571429,0,0
'12343',DARJEELING MAIL,5,0,0
'12342',AGNIBINA EXPRES,0.4,0,0
'12345',SARAIGHAT EXP  ,0.27027027,0,0
'12344',DARJEELING MAIL,5,0,0
'12347',RAMPURHAT EXP  ,1.25,0,0
'12346',SARAIGHAT EXP  ,0.27027027,0,0
'18239',GAD NGP EXP    ,10,49,0
'18238',CHHATISGARH EXP,10,49,0
'12981',CHETAK EXP     ,1.666666667,53,0
'13255',PPTA CDG EXP   ,2.5,0,0
'18233',NARMADA EXPRESS,2.5,49,0
'18237',CHATTISGARH EXP,3.333333333,49,0
'18236',BSP BPL PAS    ,3.333333333,49,0
'18235',BILASPUR EX PAS,3.333333333,49,0
'18234',NARMADA EXP PSG,2.5,49,0
'14156',JAT CNB EXP    ,1.666666667,0,0
'14154',ASR CNB EXPRESS,0.344827586,0,0
'14155',CNB JAT EXP    ,1.666666667,0,0
'14152',ANVT CNB EXP   ,3.333333333,0,0
'14153',CNB ASR EXP    ,0.344827586,0,0
'14151',CNB ANVT EXP   ,3.333333333,0,0
'13256',CDG  PPTA EXP  ,2.5,0,0
'12318',AKAL TAKHAT EXP,0.238095238,0,0
'13113',HAZARDUARI EXP ,1.25,0,0
'14803',BGKT ADI EXPRES,1.25,53,0
'14804',ADI BGKT EXPRES,1.25,53,0
'14805',BARMER AC EXP  ,2.5,53,0
'14806',BME YPR AC EXP ,2.5,53,0
'22892',RNC HWH INT EXP,5,0,0
'13105',SDAH BUI EXPRES,3.333333333,0,0
'13106',BUI SDAH EXP   ,3.333333333,0,0
'22891',HWH RNC INT EXP,5,0,0
'22894',HWH SNSI EXPRES,0.454545455,49,0
'18520',LTT VSKP EXP   ,0.555555556,10,0
'18304',PURI SBP INT EX,5,10,0
'18303',SBP PURI INT EX,5,10,0
'18302',RGDA SBP EXPRES,2,10,0
'18301',SBP RGDA EXPRES,2,10,0
'12319',KOAA AGC EXPRES,0.5,0,0
'18309',NAGAVALI EXPRES,0.4,10,0
'14370',TRIVENI EXP    ,2.5,0,0
'11050',AHMEDABAD EXP  ,0.37037037,53,0
'22809',VSKP SF EXP    ,2.5,10,0
'11052',KOP SOLAPUR EXP,1.25,49,0
'18010',SANTRAGACHI EXP,0.714285714,53,0
'11054',AMH LTT EXP    ,1.428571429,49,0
'11055',GODAN EXPRESS  ,1.428571429,49,0
'11056',GODAN EXPRESS  ,1.428571429,49,0
'11057',AMRITSAR EXPRES,5,49,0
'11058',ASR CSTM  EXP  ,10,49,0
'11059',CHHAPRA EXPRESS,1.428571429,49,0
'19264',DEE PORBNDR EXP,1.666666667,53,0
'16102',CHENNAI EXPRESS,5,17,0
'29059',HAPA INTERCITY ,0.833333333,53,0
'16609',COIMBATORE EXP ,0.833333333,17,0
'12437',RAJDHANI EXP   ,0.096153846,49,0
'12436',NDLS DBRT RJDHN,2.5,0,0
'12435',DBRT RAJDHANI E,2.5,0,0
'12434',CHENNAI RAJDHNI,0.073529412,49,0
'12433',RAJDHANI EXP   ,0.52631579,49,0
'12432',TRIVNDRM RJDHNI,0.555555556,53,0
'12431',RAJDHANI EXP   ,0.555555556,53,0
'12430',NDLS LKO AC SF ,0.126582279,0,0
'12439',RNC NDLS RAJ EX,0.333333333,0,0
'12438',NZM SC RJDHNI  ,0.096153846,49,0
'12777',KOCHUVELI EXP  ,0.357142857,17,0
'74640',SINA   BAHL    ,5,40,38
'11201',LTT AJNI EXPRES,0.833333333,49,0
'16565',MANGALOREEXP   ,0.4,17,0
'11203',NGP JAIPUR EXP ,1.25,53,0
'11202',AJNI LTT EXPRES,0.833333333,49,0
'11205',LTT NZB EXPRESS,0.555555556,49,0
'11204',JP NGP EXP     ,1.25,53,0
'11207',NGP REWA EXP   ,0.555555556,49,0
'11206',NZB  LTT EXP   ,0.555555556,49,0
'11208',REWA NAGPUR EXP,0.555555556,49,0
'12502',PORVOTR S KRNTI,5,0,0
'12501',PORVOTR S KRNTI,5,0,0
'16566',YESVANTPUR  EXP,0.4,17,0
'12507',GUWAHATI EXP   ,0.416666667,10,0
'12506',NORTH EAST EXP ,0.588235294,0,0
'12505',NORTH EAST EXP ,0.588235294,0,0
'07720',PUSHKARAM SPL  ,1.666666667,10,0
'07723',PUSHKARAM SPL  ,0.344827586,10,0
'12508',GHY TVC EXPRESS,0.416666667,10,0
'07724',PUSHKARAM SPL  ,0.333333333,10,0
'50103',RATNAGIRI PASS ,2.5,49,0
'12070',JANSHATABDI EXP,1,49,0
'50105',DIVA SWV PASS  ,5,49,0
'50104',RN DADAR PASS  ,5,49,0
'50106',SWV DIVA PASS  ,5,49,0
'16557',RAJYARANI EXP  ,1.111111111,17,0
'19216',SAURASHTRA EXP ,5,53,0
'19215',SAURASHTRA EXP ,5,53,0
'12644',SWARNA JAYANTI ,0.222222222,17,0
'12645',NIZAMUDDIN EXP ,0.222222222,17,0
'12646',ERS MILLENUM EX,0.222222222,17,0
'12647',KONGU EXPRESS  ,1.666666667,17,0
'12640',BRINDAVAN EXP  ,0.555555556,17,0
'12641',TIRUKKURAL EXP ,0.555555556,17,0
'12642',THIRUKKURAL EXP,0.555555556,17,0
'12643',NIZAMUDDIN EXP ,0.222222222,17,0
'22412',NDLS NHLN AC SF,3.333333333,0,0
'12649',SAMPARK KRANTI ,0.2,49,0
'22410',GAYA GARIB RATH,0.285714286,0,0
'22411',NHLN NDLS AC EX,2.5,0,0
'18107',ROU KRPU EXPRES,1.666666667,10,0
'13118',LGL KOAA EXPRES,1,0,0
'12040',ANVT KGM SHT   ,0.625,0,0
'16331',TRIVANDRAM EXP ,0.5,17,0
'17209',SESHADRI EXPRES,1,10,0
'17208',BZA SNSI EXP   ,0.714285714,10,0
'16334',VERAVAL EXPRESS,2.5,53,0
'16335',NAGERCOIL EXP  ,1,53,0
'16336',GANDHIDHAM EXP ,1,53,0
'16337',OKHA ERS EXPRES,0.666666667,53,0
'16338',OKHA EXPRESS   ,0.666666667,53,0
'17202',GOLCONDA EXP   ,5,10,0
'17201',GOLCONDA EXP   ,5,10,0
'17207',SNSI BZA EXP   ,0.714285714,10,0
'17206',CCT  SNSI  EXP ,0.714285714,10,0
'17205',SNSI CCT EXP   ,0.714285714,10,0
'17204',CCT BVC EXPRESS,1.666666667,53,0
'25036',RMR DLI LINK EX,0.833333333,0,0
'12847',HWH DGHA DURONT,0.625,41,39
'11423',SUR HUBLI EXP  ,2.5,17,0
'11424',SOLAPUR EXPRESS,2.5,17,0
'11003',RAJYA RANI EXP ,2.5,49,0
'57550',HYDERABAD PASS ,5,49,0
'53050',MKA HWH  PASS  ,10,0,0
'13351',DHN ALAPPUZHA E,2.5,10,0
'13352',DHANBAD EXPRESS,2.5,10,0
'17688',MARATHWADA EXP ,2,49,0
'14525',SGNR INTERCITY ,1.25,0,0
'11004',RAJYA RANI EXP ,2.5,49,0
'15030',PUNE GKP EXPRES,0.188679245,49,0
'58112',ITR TATA PASSGN,10,49,0
'58113',TATA BSP PASS  ,2.5,49,0
'58111',TATA ITR PASS  ,5,49,0
'10001',SATPURA EXPRESS,1.428571429,49,0
'58114',BSP TATA PASS  ,5,49,0
'14018',SADBHAVNA EXP  ,3.333333333,0,0
'14017',SADBHAVNA EXP  ,1.666666667,0,0
'14016',SADHBHAWNA EXP ,3.333333333,0,0
'14015',SADBHAWANA EXP ,1.25,0,0
'14014',SULTANPUR EXP  ,0.714285714,0,0
'14013',SLN DLI EXP    ,0.714285714,0,0
'14012',HSX DLI EXP    ,5,0,0
'14011',DLI HSX EXP    ,5,0,0
'14010',PATALKOT EXP   ,2,49,0
'17063',AJANTA EXPRESS ,1,49,0
'17064',AJANTA EXPRESS ,1,49,0
'14809',JSM JU EXPRESS ,2.5,53,0
'19057',UDN VARANASI EX,0.263157895,49,0
'12358',ASR KOAA SUP EX,0.204081633,0,0
'12359',PNBE GARIB RATH,0.256410256,0,0
'12352',DANAPUR HWH EXP,0.714285714,0,0
'12353',HWH LKU EXP    ,0.909090909,0,0
'12350',NDLS BGP EXPRES,0.227272727,0,0
'12351',DANAPUR EXPRESS,0.714285714,0,0
'12356',ARCHANA EXPRESS,0.52631579,0,0
'12357',DURGIANA EXP   ,0.204081633,0,0
'12354',LKU HWH EXP    ,0.555555556,0,0
'12355',ARCHNA EXPRESS ,0.52631579,0,0
'16590',RANICHENNAMA EX,5,17,0
'14163',SANGAM EXPRESS ,10,0,0
'14164',SANGAM EXP     ,3.333333333,0,0
'16308',ALLEPPEY EXP   ,2.5,17,0
'09607',NDT UDZ SPL    ,5,53,0
'09608',UDZ NDT SPL    ,5,53,0
'18646',EAST COAST EXP ,10,10,0
'18311',SBP BSB EXPRESS,5,0,0
'18312',BSB SBP EXPRESS,3.333333333,0,0
'18645',EAST COAST EXP ,5,10,0
'15160',SARNATH EXPRESS,5,49,0
'12583',ANVT DOUBLE DKR,0.188679245,0,0
'13418',MLDT DGHA EXP  ,0.714285714,0,0
'13419',JANASEWA EXPRES,0.666666667,0,0
'12582',NDLS MUV SF EXP,0.4,0,0
'13005',AMRITSAR MAIL  ,0.909090909,0,0
'17255',NS HYDRABAD EXP,2.5,10,0
'13007',U ABHATOOFAN EX,5,0,0
'13006',ASR HWH MAIL   ,0.909090909,0,0
'13108',MAITREE EXPRESS,2.5,42,40
'01149',BSL CSN T F SPL,0.4,49,0
'17644',CIRCAR EXP     ,5,10,0
'13009',DOON EXPRESS   ,5,0,0
'13008',U A TOOFAN EXP ,5,0,0
'84369',TRIBENI EXPRESS,2.5,0,0
'12581',MUV NDLS S F EX,0.4,0,0
'13104',BHAGIRATHI EXP ,1.666666667,0,0
'18009',SRC AII EXPRESS,0.714285714,53,0
'22893',SNSI HWH SUP EX,0.454545455,49,0
'59393',DHD HBJ FAST PA,5,53,0
'18005',HWH KORAPUT EXP,1.666666667,10,0
'18006',KORAPUT HWH EXP,1.666666667,10,0
'59390',BPL INDB PASS  ,2,49,0
'22890',PURI DGHA SUP E,0.714285714,10,0
'18002',KANDARI EXPRESS,5,10,0
'59394',HBJ DHD FAST PA,5,53,0
'12080',JAN SHATABDI EX,0.588235294,17,0
'13107',MAITREE EXPRESS,2.5,43,41
'25014',CORBET PRK LINK,3.333333333,53,0
'13103',BHAGIRATHI EXP ,1.666666667,0,0
'12587',AMAR NATH EXP  ,0.178571429,0,0
'12610',CHENNAI EXPRESS,2.5,17,0
'12420',GOMTI EXPRESS  ,0.625,0,0
'12421',NED ASR SUP EXP,0.384615385,49,0
'12422',ASR NED SF EXP ,0.384615385,49,0
'12423',DBRT RAJDHANI E,2.5,0,0
'12424',DBRT RAJDHANI  ,2.5,0,0
'12425',JAMMU RAJDHANI ,0.161290323,0,0
'12426',JAMMU RAJDHANI ,0.161290323,0,0
'12427',REWA ANVT EXP  ,0.666666667,0,0
'22680',SVDK YPR PREMIU,0.52631579,49,0
'12950',PBR KAVIGURU EX,5,53,0
'13019',BAGH EXPRESS   ,10,0,0
'19040',AVADH EXPRESS  ,10,53,0
'19058',BSB UDN EXP    ,0.263157895,49,0
'19059',JAMNAGAR INTCIT,0.833333333,53,0
'74639',BAHL  SINA     ,5,44,42
'12444',ANVT HLZ S F EX,2.5,0,0
'04801',JU JSMSPL      ,2.5,53,0
'17320',SC  UBL EXP    ,1.25,17,0
'04802',JSM JU SPL     ,2.5,53,0
'12442',BILASPUR RJDHNI,0.178571429,49,0
'12584',LJN DOUBLE DKR ,0.188679245,0,0
'12518',KOL GARIB RATH ,0.4,0,0
'12519',LTT KYQ AC EXP ,3.333333333,49,0
'19049',BDTS PATNA EXP ,0.384615385,49,0
'19048',BGP SURAT EXP  ,2.5,0,0
'12514',GHY SC EXPRESS ,0.172413793,10,0
'19046',TAPTI GANGA EXP,2.5,49,0
'19045',TAPTI GANGA EXP,0.833333333,49,0
'12517',GHY GARIB RATH ,0.4,0,0
'51421',PUNE NZB PASS  ,3.333333333,49,0
'15231',BJU GONDIA EXP ,5,49,0
'15232',GONDIA BJU EXP ,5,49,0
'12513',SC GHY EXP     ,0.172413793,10,0
'19050',PNBE BDTS EXP  ,0.263157895,49,0
'12560',SHIV GANGA EXP ,0.4,0,0
'12786',KACHEGUDA EXP  ,0.909090909,17,0
'19052',BL SHRAMIK EXP ,0.52631579,49,0
'15662',KYQ RNC EXPRESS,1.25,0,0
'16523',KARWAR  EXP    ,3.333333333,17,0
'19053',ST MFP EXPRESS ,0.384615385,53,0
'16525',BANGALORE EXP  ,1.25,17,0
'16524',BANGALORE EXP  ,1.666666667,17,0
'16527',YPR CANNANORE E,1.25,17,0
'16526',KANYAKUMARI EXP,5,17,0
'19054',MFP ST EXPRESS ,0.384615385,53,0
'19055',BL JODHPUR EXP ,0.303030303,53,0
'12631',NELLAI EXPRESS ,0.909090909,17,0
'12630',YPR S KRNTI EXP,0.256410256,49,0
'12633',KANYAKUMARI EXP,0.555555556,17,0
'12632',NELLAI EXPRESS ,0.909090909,17,0
'12635',VAIGAI EXP     ,0.909090909,17,0
'19056',JU BL EXPRESS  ,0.303030303,53,0
'12637',PANDIAN EXP    ,5,17,0
'12636',VAIGAI EXP     ,0.909090909,17,0
'12639',BRINDAVAN EXP  ,0.555555556,17,0
'12638',PANDIAN EXP    ,5,17,0
'22133',SUR YPR SUP EXP,0.3125,17,0
'22132',GYAN GANGA SF  ,0.4,49,0
'22134',SOLAPUR EXP    ,0.3125,17,0
'12051',JAN SHATABDI EX,0.454545455,49,0
'56701',MADURAI PASSR  ,10,17,0
'56700',PUNALUR PASS   ,5,17,0
'16183',UZHAVAN EXPRESS,2.5,17,0
'16182',SILAMBU EXPRESS,1.666666667,17,0
'16181',SILAMBU EXPRESS,1.666666667,17,0
'16180',MANNAI EXP     ,1.25,17,0
'16187',ERNAKULAM EXP  ,3.333333333,17,0
'16186',VELANKANNI EXP ,2.5,17,0
'12189',MAHAKAUSHAL EXP,2.5,49,0
'12188',JBP GARIB RATH ,0.344827586,49,0
'12187',MUMBAI GARIBRAT,0.344827586,49,0
'12186',REWANCHAL EXP  ,1.111111111,49,0
'12185',REWANCHAL EXP  ,1.111111111,49,0
'16188',ERS KARAIKALEXP,1.666666667,17,0
'16204',TPTY MAS EXPRES,5,17,0
'16630',MALABAR EXPRESS,5,17,0
'12181',DAYODAYA EXPRES,1.25,53,0
'12180',LJN  INTERCITY ,0.625,0,0
'06065',MAS ERS EXP    ,0.25,17,0
'06064',TEN CHENNAI EXP,0.5,17,0
'06066',CHENNAI EXP    ,0.25,17,0
'12748',PALNADU EXP    ,2.5,10,0
'06063',TIRUNELVELI EXP,0.37037037,17,0
'12747',PALNADU EXP    ,2.5,10,0
'12741',VSG PATNA EXP  ,0.666666667,49,0
'12740',VSKP GARIB RATH,0.166666667,10,0
'12742',PNBE VSG EXPRES,0.666666667,49,0
'19226',JAT BTI EXP    ,5,0,0
'19225',BTI JAT EXP    ,5,0,0
'19224',JAT ADI EXPRESS,5,53,0
'19223',ADI JAT EXPRESS,5,53,0
'19222',SOMNATH EXPRESS,2.5,53,0
'19221',SOMNATH EXPRESS,2.5,53,0
'15666',B G EXPRESS    ,1,0,0
'17321',UBL LTT EXP    ,0.833333333,49,0
'17322',LTT HUBLI EXP  ,0.833333333,49,0
'52993',MHOW AK FAST PA,10,49,0
'57549',AURANGABAD PSGR,10,49,0
'17416',HARIPRIYA EXP  ,1.666666667,17,0
'13346',BSB INTERCITY E,1.428571429,0,0
'13347',PALAMOU EXPRESS,5,0,0
'13345',SGRL INTERCITY ,2.5,0,0
'13348',PALAMOU EXP    ,5,0,0
'12298',ADI DURONTO EXP,0.106382979,53,0
'12293',ALD DURONTO EXP,0.12345679,49,0
'12292',YESVANTPUR EXP ,0.555555556,17,0
'12291',YPR CHENNAI EXP,0.555555556,17,0
'12290',NGP CSTM DURONT,0.416666667,49,0
'12297',PUNE DURONTO   ,0.048076923,45,43
'12296',SANGHA MITRA EX,0.416666667,17,0
'12295',SANGHAMITRA EXP,0.285714286,17,0
'52551',JUNGLE SAFARI  ,10,0,0
'17214',NSL NS EXP     ,1.25,10,0
'17210',SHESHADRI EXP  ,1,10,0
'17211',KONDAVEEDU EXP ,1.111111111,10,0
'17212',KONDAVEEDU EXP ,1.111111111,10,0
'17213',NS NSL EXP     ,1.25,10,0
'14008',SADHBHAWNA EXP ,3.333333333,0,0
'14009',PATALKOT EXP   ,2,49,0
'14001',DLI ATTARI EXP ,5,46,44
'14002',ATTARI DLI EXP ,5,47,45
'14003',MLDT NDLS EXPRE,0.384615385,0,0
'14004',NDLS MLDT EXP  ,0.384615385,0,0
'14005',LICHCHAVI EXP  ,5,0,0
'14006',LICHCHAVI EXP  ,5,0,0
'14007',SADBHAWNA EXP  ,1.666666667,0,0
'22940',BSP HAPA  SF EX,0.25,53,0
'22941',INBD JAT S F EX,1.666666667,0,0
'22942',JAT INDB SF EXP,1.666666667,0,0
'12252',WAINGANGA EXP  ,5,17,0
'12367',VIKRAMSHILA EXP,0.5,0,0
'12366',PNBE JANSHATABD,0.625,0,0
'12365',RNC JANSHATABDI,0.625,0,0
'12364',HDB KOAA SF EXP,1.666666667,0,0
'12363',KOAA HDB SUPF E,1.666666667,0,0
'12251',WAINGANGA EXP  ,5,17,0
'16853',TRICHY EXPRESS ,2.5,17,0
'28242',CHRM DURG PAS E,1.111111111,49,0
'16859',MS MANGALORE EX,5,17,0
'16858',PUDUCHERRY EXP ,0.555555556,17,0
'12369',KUMBHA EXPRESS ,0.277777778,0,0
'12368',VIKRAMSHILA EXP,0.5,0,0
'12165',LTT BSB SUP EXP,0.27027027,49,0
'12396',ZIYARAT EXPRESS,0.4,0,0
'12167',LTT BSB SUP EXP,0.181818182,49,0
'12166',BSB LTT SUP EXP,0.27027027,49,0
'12161',LASHKAR EXPRESS,0.666666667,49,0
'12160',JBP AMI SUP EXP,5,49,0
'12163',CHENNAI EXPRESS,0.714285714,17,0
'12162',LASHKAR EXPRESS,0.666666667,49,0
'12169',SUR INTERCITY  ,0.52631579,49,0
'12168',BSB LTT SUP EXP,0.181818182,49,0
'18496',BBS RMM EXPRESS,0.714285714,10,0
'18495',BHUBANESWAR EXP,0.714285714,10,0
'54602',ASR HSR PASNGER,10,0,0
'16860',MAQ CHENNAI EXP,10,17,0
'54601',HSR ASR PSNGR  ,10,0,0
'12480',SURYANAGARI EXP,0.555555556,53,0
'12393',S KRANTI SUP EX,0.333333333,0,0
'12481',INTERCITY EXP  ,0.909090909,0,0
'24042',MUSSOORIE EXP  ,2.5,0,0
'12531',LJN INTERCITY  ,0.909090909,0,0
'10104',MANDOVI EXPRESS,5,49,0
'12391',SHRAMJEEVI EXP ,5,0,0
'22120',TPTY DOUBLE DEC,0.285714286,17,0
'10103',MANDOVI EXPRESS,5,49,0
'12487',SEEMANCHAL EXP ,2.5,0,0
'57516',NED DD PASNGR  ,2.5,49,0
'12485',NED SGNR EXPRES,0.666666667,49,0
'14712',SGNR RKSH EXP  ,2.5,0,0
'02779',VSG SBC LINK EX,1.666666667,17,0
'13168',AGC KOAA EXP   ,1,0,0
'13162',BLGT KOAA EXP  ,2.5,0,0
'13163',HATE BAZARE EXP,1.666666667,0,0
'13160',JBN KOLKATA EXP,2.5,0,0
'13161',KOAA BLGT EXP  ,2.5,0,0
'13166',SMI KOAA EXP   ,1,0,0
'13167',KOAA AGC EXPRES,1,0,0
'13164',HATE BAZARE EXP,1.666666667,0,0
'13165',KOAA SMI EXPRES,1,0,0
'14713',SGNR JAT EXP   ,0.666666667,0,0
'08010',PURI HWH SPECIA,0.12195122,10,0
'58702',ABKP SDL PASS  ,2.5,49,0
'58701',SDL ABKP PASS  ,2.5,49,0
'12157',HUTATMA EXPRESS,0.15625,49,0
'11051',SUR KOP EXP    ,1.25,49,0
'13017',GANADEVTA EXP  ,2.5,0,0
'11053',LTT AZAMGARH EX,1.428571429,49,0
'13012',MLDT HWH INT EX,2.5,0,0
'13010',DOON EXPRESS   ,5,0,0
'13011',HWH MLDT INT EX,2.5,0,0
'01154',CSTM CSN T F SP,0.476190476,49,0
'01156',PVR NAVI KMN SP,10,49,0
'22835',SHM PURI SF EXP,0.833333333,10,0
'01150',CSN BSL T F SPL,0.4,49,0
'01151',CSN DHI T F SPL,2.5,49,0
'13018',GANADEVTA EXP  ,2.5,0,0
'01153',CSN CSTM T F SP,0.476190476,49,0
'59385',PANCHVALLEY PAS,10,49,0
'59386',PANCHVALLEY  PA,5,0,0
'59389',BHOPAL PASSENGE,2.5,49,0
'12987',SDAH AJMER EXP ,0.52631579,0,0
'12986',JP DOUBLE DCKER,0.192307692,53,0
'12985',DEE DOUBLE DCKE,0.192307692,53,0
'12984',CDG AII G RATH ,0.625,53,0
'12983',AII CDG G RATH ,0.625,53,0
'04736',HW BKN SPL     ,2.5,53,0
'04735',BKN HW SPL     ,2.5,53,0
'12980',JP BDTS SUP EXP,0.384615385,53,0
'12989',AJMER EXPRESS  ,1.428571429,53,0
'12988',AII SDAH EXPRES,0.303030303,0,0
'18310',NAGAWALI  EXP  ,0.4,10,0
'18105',ROU BBS INT EXP,1.666666667,10,0
'18104',JALIANWALA B EX,1,0,0
'59272',BVC DEE LINK EX,2.5,53,0
'18106',BBS ROU INT EXP,1,10,0
'18101',TATA JAT EXP   ,3.333333333,0,0
'18103',JALIANWALA B EX,1,0,0
'18109',ROU MURI JAT EX,3.333333333,0,0
'18108',KRPU ROU EXPRES,1.666666667,10,0
