'12193',YPR JBP EXP    ,1736
'12194',JBP YPR SUP EXP,1736
'12195',AF AII INTERCIT,376
'12196',AII AF INTERCIT,376
'12197',GWL INTERCITY  ,485
'12198',BPL INTERCITY  ,485
'12201',KCVL GARIB RATH,1812
'12202',LTT GARIB RATH ,1812
'12203',GARIB RATH EXP ,1723
'12204',SHC GARIB RATH ,1723
'12205',NANDA DEVI EXP ,305
'12206',NANDA DEVI EXP ,305
'12207',JAMMU GARIB RAT,769
'12208',KGM GARIB RATH ,769
'12209',KGM GARIB RATH ,462
'12210',CNB GARIB RATH ,462
'12211',ANVT GARIB RATH,1060
'12212',MFP GARIB RATH ,1060
'12213',DURONTO EXPRESS,2367
'12214',YPR DURONTO EXP,2367
'12215',DEE BDTS G RATH,1431
'12216',DEE GARIBRATH  ,1431
'12217',SAMPARK KRANTHI,3415
'12218',KERLA S KRANTI ,3415
'12219',SC DURONTO EXP ,773
'12220',DURONTO AC EXP ,773
'12221',HOWRAH DURONTO ,2020
'12222',HWH PUNE DURONT,2020
'12223',LTT ERS DURONTO,1599
'12224',ERS LTT DURONTO,1598
'12225',KAIFIYAT EXP   ,805
'12226',KAIFIYAT EXP   ,805
'12227',INDORE DURONTO ,829
'12228',MUMBAI DURONTO ,829
'12229',LUCKNOW MAIL   ,493
'12230',LUCKNOW MAIL   ,493
'12231',LKO CDG EXPRESS,667
'12232',CDG LKO EXPRESS,667
'12235',DBRG NDLS RAJEX,2453
'12236',NDLS DBRG RJDHN,2453
'12237',BEGAMPURA EXP  ,1261
'12238',BEGAMPURA EXP  ,1261
'12239',JAIPUR DURONTO ,1159
'12240',JP BCT DURONTO ,1159
'12241',CDG ASR SUP    ,248
'12242',ASR CDG SUP    ,248
'12243',SHATABDI EXP   ,497
'12244',SHATABDI EXP   ,497
'12245',HWH YPR DURONTO,1946
'12246',DURONTO EXPRESS,1946
'12247',BDTS NZM YUVA E,1366
'12248',NZM  BDTS  YUVA,1366
'12249',HWH NDLS YUVA E,1447
'12250',NDLS HWH YUVA  ,1447
'12251',WAINGANGA EXP  ,1614
'12252',WAINGANGA EXP  ,1605
'12253',ANGA EXPRESS   ,2488
'12254',ANGA EXPRESS   ,2488
'12257',KOCHUVELI GR   ,808
'12258',YESVANTPUR EXP ,808
'12259',NDLS  DURONTO  ,1452
'12260',SDAH DURONTO EX,1453
'12261',HOWRAH DURONTO ,1968
'12262',HWH CSTM DURONT,1968
'12263',NZM DURONTO EXP,1520
'12264',PUNE DURONTO EX,1520
'12265',DEE JAT DURONTO,578
'12266',DURONTO EXPRESS,578
'12267',ADI DURONTO EXP,491
'12268',BCT DURONTO EXP,491
'12269',DURONTO EXPRESS,2175
'12270',MAS DURONTO EXP,2176
'12273',NDLS   DURONTO ,1446
'12274',HWH DURONTO EXP,1446
'12275',NDLS DURONTO EX,634
'12276',ALD DURONTO EXP,634
'12277',SATABDI EXPRESS,502
'12278',SATABDI EXPRESS,502
'12279',TAJ EXPRESS    ,403
'12280',TAJ EXPRESS    ,403
'12281',BBS DURONTO EXP,1727
'12282',BBS DURONTO EXP,1727
'12283',ERS NZM DURONTO,2943
'12284',NZM ERS DURONTO,2943
'12285',NZM DURONTO  EX,1660
'12286',NZM SC DURONTO ,1660
'12287',DEHRADUN EXP   ,3459
'12288',DDN KCVL SUP EX,3459
'12289',NAGPUR DURONTO ,837
'12290',NGP CSTM DURONT,837
'12291',YPR CHENNAI EXP,370
'12292',YESVANTPUR EXP ,370
'12293',ALD DURONTO EXP,1348
'12294',ALD LTT DURONTO,1348
'12295',SANGHAMITRA EXP,2729
'12296',SANGHA MITRA EX,2727
'12297',PUNE DURONTO   ,635
'12298',ADI DURONTO EXP,635
'12301',KOLKATA RAJDHNI,1447
'12302',KOLKATA RJDHNI ,1447
'12303',POORVA EXPRESS ,1529
'12304',POORVA EXPRESS ,1529
'12305',KOLKATA RJDHNI ,1529
'12306',KOLKATA  RJDHNI,1529
'12307',HWH JU  EXPRESS,1813
'12308',JU HWH SUPFAST ,1813
'12309',RJPB RAJDHANI  ,1001
